Date,Open,High,Low,Close,Adj Close,Volume
9/2/22,159.75,160.360001,154.970001,155.809998,154.490204,76957800
9/6/22,156.470001,157.089996,153.690002,154.529999,153.221039,73714800
9/7/22,154.820007,156.669998,153.610001,155.960007,154.638931,87449600
9/8/22,154.639999,156.360001,152.679993,154.460007,153.151657,84923800
9/9/22,155.470001,157.820007,154.75,157.369995,156.036987,68028800
9/12/22,159.589996,164.259995,159.300003,163.429993,162.045639,104956000
9/13/22,159.899994,160.539993,153.369995,153.839996,152.536896,122656600
9/14/22,154.789993,157.100006,153.610001,155.309998,153.994446,87965400
9/15/22,154.649994,155.240005,151.380005,152.369995,151.079346,90481100
9/16/22,151.210007,151.350006,148.369995,150.699997,149.423477,162278800
9/19/22,149.309998,154.559998,149.100006,154.479996,153.171463,81474200
9/20/22,153.399994,158.080002,153.080002,156.899994,155.570969,107689800
9/21/22,157.339996,158.740005,153.600006,153.720001,152.417892,101696800
9/22/22,152.380005,154.470001,150.910004,152.740005,151.446198,86652500
9/23/22,151.190002,151.470001,148.559998,150.429993,149.155762,96029900
9/26/22,149.660004,153.770004,149.639999,150.770004,149.492905,93339400
9/27/22,152.740005,154.720001,149.949997,151.759995,150.474503,84442700
9/28/22,147.639999,150.639999,144.839996,149.839996,148.570755,146691400
9/29/22,146.100006,146.720001,140.679993,142.479996,141.273132,128138200
9/30/22,141.279999,143.100006,138,138.199997,137.029373,124925300
10/3/22,138.210007,143.070007,137.690002,142.449997,141.243362,114311700
10/4/22,145.029999,146.220001,144.259995,146.100006,144.862457,87830100
10/5/22,144.070007,147.380005,143.009995,146.399994,145.159912,79471000
10/6/22,145.809998,147.539993,145.220001,145.429993,144.19812,68402200
10/7/22,142.539993,143.100006,139.449997,140.089996,138.903366,85925600
10/10/22,140.419998,141.889999,138.570007,140.419998,139.23056,74899000
10/11/22,139.899994,141.350006,138.220001,138.979996,137.80275,77033700
10/12/22,139.130005,140.360001,138.160004,138.339996,137.168182,70433700
10/13/22,134.990005,143.589996,134.369995,142.990005,141.778824,113224000
10/14/22,144.309998,144.520004,138.190002,138.380005,137.20784,88598000
10/17/22,141.070007,142.899994,140.270004,142.410004,141.20372,85250900
10/18/22,145.490005,146.699997,140.610001,143.75,142.532364,99136600
10/19/22,141.690002,144.949997,141.5,143.860001,142.641418,61758300
10/20/22,143.020004,145.889999,142.649994,143.389999,142.175415,64522000
10/21/22,142.869995,147.850006,142.649994,147.270004,146.022537,86548600
10/24/22,147.190002,150.229996,146,149.449997,148.184067,75981900
10/25/22,150.089996,152.490005,149.360001,152.339996,151.049576,74732300
10/26/22,150.960007,151.990005,148.039993,149.350006,148.08493,88194300
10/27/22,148.070007,149.050003,144.130005,144.800003,143.573456,109180200
10/28/22,148.199997,157.5,147.820007,155.740005,154.420792,164762400
10/31/22,153.160004,154.240005,151.919998,153.339996,152.041107,97943200
11/1/22,155.080002,155.449997,149.130005,150.649994,149.373901,80379300
11/2/22,148.949997,152.169998,145,145.029999,143.801498,93604600
11/3/22,142.059998,142.800003,138.75,138.880005,137.703598,97918500
11/4/22,142.089996,142.669998,134.380005,138.380005,137.435455,140814800
11/7/22,137.110001,139.149994,135.669998,138.919998,137.971756,83374600
11/8/22,140.410004,141.429993,137.490005,139.5,138.547821,89908500
11/9/22,138.5,138.550003,134.589996,134.869995,133.949417,74917800
11/10/22,141.240005,146.869995,139.5,146.869995,145.867493,118854000
11/11/22,145.820007,150.009995,144.369995,149.699997,148.678177,93979700
11/14/22,148.970001,150.279999,147.429993,148.279999,147.267883,73374100
11/15/22,152.220001,153.589996,148.559998,150.039993,149.015854,89868300
11/16/22,149.130005,149.869995,147.289993,148.789993,147.774384,64218300
11/17/22,146.429993,151.479996,146.149994,150.720001,149.691238,80389400
11/18/22,152.309998,152.699997,149.970001,151.289993,150.257309,74829600
11/21/22,150.160004,150.369995,147.720001,148.009995,146.999725,58724100
11/22/22,148.130005,150.419998,146.929993,150.179993,149.154907,51804100
11/23/22,149.449997,151.830002,149.339996,151.070007,150.038849,58301400
11/25/22,148.309998,148.880005,147.119995,148.110001,147.099045,35195900
11/28/22,145.139999,146.639999,143.380005,144.220001,143.23558,69246000
11/29/22,144.289993,144.809998,140.350006,141.169998,140.206406,83763800
11/30/22,141.399994,148.720001,140.550003,148.029999,147.019592,111380900
12/1/22,148.210007,149.130005,146.610001,148.309998,147.297668,71250400
12/2/22,145.960007,148,145.649994,147.809998,146.801071,65447400
12/5/22,147.770004,150.919998,145.770004,146.630005,145.629135,68826400
12/6/22,147.070007,147.300003,141.919998,142.910004,141.93454,64727200
12/7/22,142.190002,143.369995,140,140.940002,139.977982,69721100
12/8/22,142.360001,143.520004,141.100006,142.649994,141.6763,62128300
12/9/22,142.339996,145.570007,140.899994,142.160004,141.189651,76097000
12/12/22,142.699997,144.5,141.059998,144.490005,143.503738,70462700
12/13/22,149.5,149.970001,144.240005,145.470001,144.477051,93886200
12/14/22,145.350006,146.660004,141.160004,143.210007,142.232498,82291200
12/15/22,141.110001,141.800003,136.029999,136.5,135.568268,98931900
12/16/22,136.690002,137.649994,133.729996,134.509995,133.591858,160156900
12/19/22,135.110001,135.199997,131.320007,132.369995,131.466476,79592600
12/20/22,131.389999,133.25,129.889999,132.300003,131.396957,77432800
12/21/22,132.979996,136.809998,132.75,135.449997,134.525436,85928000
12/22/22,134.350006,134.559998,130.300003,132.229996,131.327423,77852100
12/23/22,130.919998,132.419998,129.639999,131.860001,130.959961,63814900
12/27/22,131.380005,131.410004,128.720001,130.029999,129.142441,69007800
12/28/22,129.669998,131.029999,125.870003,126.040001,125.17968,85438400
12/29/22,127.989998,130.479996,127.730003,129.610001,128.725311,75703700
12/30/22,128.410004,129.949997,127.43,129.929993,129.043106,77034200
1/3/23,130.279999,130.899994,124.169998,125.07,124.216293,112117500
1/4/23,126.889999,128.660004,125.080002,126.360001,125.497498,89113600
1/5/23,127.129997,127.769997,124.760002,125.019997,124.166641,80962700
1/6/23,126.010002,130.289993,124.889999,129.619995,128.735229,87754700
1/9/23,130.470001,133.410004,129.889999,130.149994,129.261612,70790800
1/10/23,130.259995,131.259995,128.119995,130.729996,129.837662,63896200
1/11/23,131.25,133.509995,130.460007,133.490005,132.578827,69458900
1/12/23,133.880005,134.259995,131.440002,133.410004,132.49939,71379600
1/13/23,132.029999,134.919998,131.660004,134.759995,133.840164,57809700
1/17/23,134.830002,137.289993,134.130005,135.940002,135.0121,63646600
1/18/23,136.820007,138.610001,135.029999,135.210007,134.287094,69672800
1/19/23,134.080002,136.25,133.770004,135.270004,134.34668,58280400
1/20/23,135.279999,138.020004,134.220001,137.869995,136.928925,80223600
1/23/23,138.119995,143.320007,137.899994,141.110001,140.14682,81760300
1/24/23,140.309998,143.160004,140.300003,142.529999,141.557114,66435100
1/25/23,140.889999,142.429993,138.809998,141.860001,140.891693,65799300
1/26/23,143.169998,144.25,141.899994,143.960007,142.977386,54105100
1/27/23,143.160004,147.229996,143.080002,145.929993,144.933914,70555800
1/30/23,144.960007,145.550003,142.850006,143,142.023926,64015300
1/31/23,142.699997,144.339996,142.279999,144.289993,143.305099,65874500
2/1/23,143.970001,146.610001,141.320007,145.429993,144.437332,77663600
2/2/23,148.899994,151.179993,148.169998,150.820007,149.790573,118339000
2/3/23,148.029999,157.380005,147.830002,154.5,153.445419,154357300
2/6/23,152.570007,153.100006,150.779999,151.729996,150.694321,69858300
2/7/23,150.639999,155.229996,150.639999,154.649994,153.594391,83322600
2/8/23,153.880005,154.580002,151.169998,151.919998,150.883026,64120100
2/9/23,153.779999,154.330002,150.419998,150.869995,149.840179,56007100
2/10/23,149.460007,151.339996,149.220001,151.009995,150.208221,57450700
2/13/23,150.949997,154.259995,150.919998,153.850006,153.033173,62199000
2/14/23,152.119995,153.770004,150.860001,153.199997,152.386597,61707600
2/15/23,153.110001,155.5,152.880005,155.330002,154.50531,65573800
2/16/23,153.509995,156.330002,153.350006,153.710007,152.89389,68167900
2/17/23,152.350006,153,150.850006,152.550003,151.740051,59144100
2/21/23,150.199997,151.300003,148.410004,148.479996,147.691666,58867200
2/22/23,148.869995,149.949997,147.160004,148.910004,148.119385,51011300
2/23/23,150.089996,150.339996,147.240005,149.399994,148.606781,48394200
2/24/23,147.110001,147.190002,145.720001,146.710007,145.931061,55469600
2/27/23,147.710007,149.169998,147.449997,147.919998,147.134644,44998500
2/28/23,147.050003,149.080002,146.830002,147.410004,146.62735,50547000
3/1/23,146.830002,147.229996,145.009995,145.309998,144.538513,55479000
3/2/23,144.380005,146.710007,143.899994,145.910004,145.13533,52238100
3/3/23,148.039993,151.110001,147.330002,151.029999,150.228134,70732300
3/6/23,153.789993,156.300003,153.460007,153.830002,153.013275,87558000
3/7/23,153.699997,154.029999,151.130005,151.600006,150.795105,56182000
3/8/23,152.809998,153.470001,151.830002,152.869995,152.05835,47204800
3/9/23,153.559998,154.539993,150.229996,150.589996,149.790466,53833600
3/10/23,150.210007,150.940002,147.610001,148.5,147.711548,68572400
3/13/23,147.809998,153.139999,147.699997,150.470001,149.671097,84457100
3/14/23,151.279999,153.399994,150.100006,152.589996,151.779861,73695900
3/15/23,151.190002,153.25,149.919998,152.990005,152.177719,77167900
3/16/23,152.160004,156.460007,151.639999,155.850006,155.022537,76161100
3/17/23,156.080002,156.740005,154.279999,155,154.177048,98944600
3/20/23,155.070007,157.820007,154.149994,157.399994,156.564301,73641400
3/21/23,157.320007,159.399994,156.539993,159.279999,158.434326,73938300
3/22/23,159.300003,162.139999,157.809998,157.830002,156.99202,75701800
3/23/23,158.830002,161.550003,157.679993,158.929993,158.086166,67622100
3/24/23,158.860001,160.339996,157.850006,160.25,159.39917,59196500
3/27/23,159.940002,160.770004,157.869995,158.279999,157.439636,52390300
3/28/23,157.970001,158.490005,155.979996,157.649994,156.812958,45992200
3/29/23,159.369995,161.050003,159.350006,160.770004,159.916428,51305700
3/30/23,161.529999,162.470001,161.270004,162.360001,161.497971,49501700
3/31/23,162.440002,165,161.910004,164.899994,164.02449,68749800
4/3/23,164.270004,166.289993,164.220001,166.169998,165.28775,56976200
4/4/23,166.600006,166.839996,165.110001,165.630005,164.750626,46278300
4/5/23,164.740005,165.050003,161.800003,163.759995,162.890533,51511700
4/6/23,162.429993,164.960007,162,164.660004,163.785767,45390100
4/10/23,161.419998,162.029999,160.080002,162.029999,161.169724,47716900
4/11/23,162.350006,162.360001,160.509995,160.800003,159.946259,47644200
4/12/23,161.220001,162.059998,159.779999,160.100006,159.25,50133100
4/13/23,161.630005,165.800003,161.419998,165.559998,164.680984,68445600
4/14/23,164.589996,166.320007,163.820007,165.210007,164.332855,49386500
4/17/23,165.089996,165.389999,164.029999,165.229996,164.352737,41516200
4/18/23,166.100006,167.410004,165.649994,166.470001,165.586166,49923000
4/19/23,165.800003,168.160004,165.539993,167.630005,166.740005,47720200
4/20/23,166.089996,167.869995,165.559998,166.649994,165.765167,52456400
4/21/23,165.050003,166.449997,164.490005,165.020004,164.143875,58337300
4/24/23,165,165.600006,163.889999,165.330002,164.452209,41949600
4/25/23,165.190002,166.309998,163.729996,163.770004,162.900497,48714100
4/26/23,163.059998,165.279999,162.800003,163.759995,162.890533,45498800
4/27/23,165.190002,168.559998,165.190002,168.410004,167.515839,64902300
4/28/23,168.490005,169.850006,167.880005,169.679993,168.779099,55209200
5/1/23,169.279999,170.449997,168.639999,169.589996,168.68959,52472900
5/2/23,170.089996,170.350006,167.539993,168.539993,167.645172,48425700
5/3/23,169.5,170.919998,167.160004,167.449997,166.560959,65136000
5/4/23,164.889999,167.039993,164.309998,165.789993,164.909744,81235400
5/5/23,170.979996,174.300003,170.759995,173.570007,172.648468,113316400
5/8/23,172.479996,173.850006,172.110001,173.5,172.578812,55962800
5/9/23,173.050003,173.539993,171.600006,171.770004,170.858017,45326900
5/10/23,173.020004,174.029999,171.899994,173.559998,172.638504,53724500
5/11/23,173.850006,174.589996,172.169998,173.75,172.827499,49514700
5/12/23,173.619995,174.059998,171,172.570007,171.891205,45497800
5/15/23,173.160004,173.210007,171.470001,172.070007,171.393173,37266700
5/16/23,171.990005,173.139999,171.800003,172.070007,171.393173,42110300
5/17/23,171.710007,172.929993,170.419998,172.690002,172.010727,57951600
5/18/23,173,175.240005,172.580002,175.050003,174.361435,65496700
5/19/23,176.389999,176.389999,174.940002,175.160004,174.471024,55772400
5/22/23,173.979996,174.710007,173.449997,174.199997,173.514771,43570900
5/23/23,173.130005,173.380005,171.279999,171.559998,170.885162,50747300
5/24/23,171.089996,172.419998,170.520004,171.839996,171.164063,45143500
5/25/23,172.410004,173.899994,171.690002,172.990005,172.309555,56058300
5/26/23,173.320007,175.770004,173.110001,175.429993,174.739944,54835000
5/30/23,176.960007,178.990005,176.570007,177.300003,176.6026,55964400
5/31/23,177.330002,179.350006,176.759995,177.25,176.55278,99625300
6/1/23,177.699997,180.119995,176.929993,180.089996,179.381607,68901800
6/2/23,181.029999,181.779999,179.259995,180.949997,180.23822,61945900
6/5/23,182.630005,184.949997,178.039993,179.580002,178.873627,121946500
6/6/23,179.970001,180.119995,177.429993,179.210007,178.505081,64848400
6/7/23,178.440002,181.210007,177.320007,177.820007,177.12056,61944600
6/8/23,177.899994,180.839996,177.460007,180.570007,179.859741,50214900
6/9/23,181.5,182.229996,180.630005,180.960007,180.248184,48870700
6/12/23,181.270004,183.889999,180.970001,183.789993,183.067062,54274900
6/13/23,182.800003,184.149994,182.440002,183.309998,182.588943,54929100
6/14/23,183.369995,184.389999,182.020004,183.949997,183.22644,57462900
6/15/23,183.960007,186.520004,183.779999,186.009995,185.27832,65433200
6/16/23,186.729996,186.990005,184.270004,184.919998,184.192612,101235600
6/20/23,184.410004,186.100006,184.410004,185.009995,184.282257,49799100
6/21/23,184.899994,185.410004,182.589996,183.960007,183.236404,49515700
6/22/23,183.740005,187.050003,183.669998,187,186.264435,51245300
6/23/23,185.550003,187.559998,185.009995,186.679993,185.945694,53079300
6/26/23,186.830002,188.050003,185.229996,185.270004,184.541229,48088700
6/27/23,185.889999,188.389999,185.669998,188.059998,187.320251,50730800
6/28/23,187.929993,189.899994,187.600006,189.25,188.505585,51216800
6/29/23,189.080002,190.070007,188.940002,189.589996,188.844254,46347300
6/30/23,191.630005,194.479996,191.259995,193.970001,193.207031,85069600
7/3/23,193.779999,193.880005,191.759995,192.460007,191.702972,31458200
7/5/23,191.570007,192.979996,190.619995,191.330002,190.577393,46920300
7/6/23,189.839996,192.020004,189.199997,191.809998,191.055511,45094300
7/7/23,191.410004,192.669998,190.240005,190.679993,189.929947,46778000
7/10/23,189.259995,189.990005,187.039993,188.610001,187.868103,59922200
7/11/23,189.160004,189.300003,186.600006,188.080002,187.340195,46638100
7/12/23,189.679993,191.699997,188.470001,189.770004,189.023544,60750200
7/13/23,190.5,191.190002,189.779999,190.539993,189.790497,41342300
7/14/23,190.229996,191.179993,189.630005,190.690002,189.939926,41573900
7/17/23,191.899994,194.320007,191.809998,193.990005,193.226944,50520200
7/18/23,193.350006,194.330002,192.419998,193.729996,192.967972,48353800
7/19/23,193.100006,198.229996,192.649994,195.100006,194.332581,80507300
7/20/23,195.089996,196.470001,192.5,193.130005,192.370331,59581200
7/21/23,194.100006,194.970001,191.229996,191.940002,191.184998,71917800
7/24/23,193.410004,194.910004,192.25,192.75,191.991821,45377800
7/25/23,193.330002,194.440002,192.919998,193.619995,192.858383,37283200
7/26/23,193.669998,195.639999,193.320007,194.5,193.734924,47471900
7/27/23,196.020004,197.199997,192.550003,193.220001,192.459976,47460200
7/28/23,194.669998,196.630005,194.139999,195.830002,195.059708,48291400
7/31/23,196.059998,196.490005,195.259995,196.449997,195.677261,38824100
8/1/23,196.240005,196.729996,195.279999,195.610001,194.840576,35175100
8/2/23,195.039993,195.179993,191.850006,192.580002,191.822495,50389300
8/3/23,191.570007,192.369995,190.690002,191.169998,190.41803,61235200
8/4/23,185.520004,187.380005,181.919998,181.990005,181.274155,115799700
8/7/23,182.130005,183.130005,177.350006,178.850006,178.1465,97576100
8/8/23,179.690002,180.270004,177.580002,179.800003,179.092758,67823000
8/9/23,180.869995,180.929993,177.009995,178.190002,177.489105,60378500
8/10/23,179.479996,180.75,177.600006,177.970001,177.269958,54686900
8/11/23,177.320007,178.619995,176.550003,177.789993,177.329788,51988100
8/14/23,177.970001,179.690002,177.309998,179.460007,178.995499,43675600
8/15/23,178.880005,179.479996,177.050003,177.449997,176.990677,43622600
8/16/23,177.130005,178.539993,176.5,176.570007,176.112961,46964900
8/17/23,177.139999,177.509995,173.479996,174,173.549622,66062900
8/18/23,172.300003,175.100006,171.960007,174.490005,174.038361,61114200
8/21/23,175.070007,176.130005,173.740005,175.839996,175.384842,46311900
8/22/23,177.059998,177.679993,176.25,177.229996,176.771255,42084200
8/23/23,178.520004,181.550003,178.330002,181.119995,180.651184,52722800
8/24/23,180.669998,181.100006,176.009995,176.380005,175.923462,54945800
8/25/23,177.380005,179.149994,175.820007,178.610001,178.14769,51449600
8/28/23,180.089996,180.589996,178.550003,180.190002,179.723602,43820700
8/29/23,179.699997,184.899994,179.5,184.119995,183.643402,53003900
8/30/23,184.940002,187.850006,184.740005,187.649994,187.164276,60813900
8/31/23,187.839996,189.119995,187.479996,187.869995,187.383698,60794500
9/1/23,189.490005,189.919998,188.279999,189.460007,188.969589,45732600
9/5/23,188.279999,189.979996,187.610001,189.699997,189.208969,45280000
9/6/23,188.399994,188.850006,181.470001,182.910004,182.436539,81755800
9/7/23,175.179993,178.210007,173.539993,177.559998,177.100388,112488800
9/8/23,178.350006,180.240005,177.789993,178.179993,177.718781,65551300
9/11/23,180.070007,180.300003,177.339996,179.360001,178.895737,58953100
9/12/23,179.490005,180.130005,174.820007,176.300003,175.843674,90370200
9/13/23,176.509995,177.300003,173.979996,174.210007,173.759079,84267900
9/14/23,174,176.100006,173.580002,175.740005,175.28511,60895800
9/15/23,176.479996,176.5,173.820007,175.009995,174.556992,109205100
9/18/23,176.479996,179.380005,176.169998,177.970001,177.509338,67257600
9/19/23,177.520004,179.630005,177.130005,179.070007,178.606491,51826900
9/20/23,179.259995,179.699997,175.399994,175.490005,175.035751,58436200
9/21/23,174.550003,176.300003,173.860001,173.929993,173.479782,63047900
9/22/23,174.669998,177.080002,174.050003,174.789993,174.33757,56725400
9/25/23,174.199997,176.970001,174.149994,176.080002,175.624237,46172700
9/26/23,174.820007,175.199997,171.660004,171.960007,171.514893,64588900
9/27/23,172.619995,173.039993,169.050003,170.429993,169.988846,66921800
9/28/23,169.339996,172.029999,167.619995,170.690002,170.248184,56294400
9/29/23,172.020004,173.070007,170.339996,171.210007,170.766846,51814200
10/2/23,171.220001,174.300003,170.929993,173.75,173.300247,52164500
10/3/23,172.259995,173.630005,170.820007,172.399994,171.953735,49594600
10/4/23,171.089996,174.210007,170.970001,173.660004,173.210495,53020300
10/5/23,173.789993,175.449997,172.679993,174.910004,174.45726,48527900
10/6/23,173.800003,177.990005,173.179993,177.490005,177.030579,57224100
10/9/23,176.809998,179.050003,175.800003,178.990005,178.526703,42390800
10/10/23,178.100006,179.720001,177.949997,178.389999,177.928253,43698000
10/11/23,178.199997,179.850006,177.600006,179.800003,179.334595,47551100
10/12/23,180.070007,182.339996,179.039993,180.710007,180.242249,56743100
10/13/23,181.419998,181.929993,178.139999,178.850006,178.38707,51427100
10/16/23,176.75,179.080002,176.509995,178.720001,178.257385,52517000
10/17/23,176.649994,178.419998,174.800003,177.149994,176.691452,57549400
10/18/23,175.580002,177.580002,175.110001,175.839996,175.384842,54764400
10/19/23,176.039993,177.839996,175.190002,175.460007,175.005844,59302900
10/20/23,175.309998,175.419998,172.639999,172.880005,172.43251,64189300
10/23/23,170.910004,174.009995,169.929993,173,172.5522,55980100
10/24/23,173.050003,173.669998,171.449997,173.440002,172.991058,43816600
10/25/23,171.880005,173.059998,170.649994,171.100006,170.65712,57157000
10/26/23,170.369995,171.380005,165.669998,166.889999,166.458008,70625300
10/27/23,166.910004,168.960007,166.830002,168.220001,167.784561,58499100
10/30/23,169.020004,171.169998,168.869995,170.289993,169.849197,51131000
10/31/23,169.350006,170.899994,167.899994,170.770004,170.327972,44846000
11/1/23,171,174.229996,170.119995,173.970001,173.519684,56934900
11/2/23,175.520004,177.779999,175.460007,177.570007,177.110367,77334800
11/3/23,174.240005,176.820007,173.350006,176.649994,176.192734,79763700
11/6/23,176.380005,179.429993,176.210007,179.229996,178.766068,63841300
11/7/23,179.179993,182.440002,178.970001,181.820007,181.349365,70530000
11/8/23,182.350006,183.449997,181.589996,182.889999,182.416595,49340300
11/9/23,182.960007,184.119995,181.809998,182.410004,181.937836,53763500
11/10/23,183.970001,186.570007,183.529999,186.399994,186.162445,66133400
11/13/23,185.820007,186.029999,184.210007,184.800003,184.564499,43627500
11/14/23,187.699997,188.110001,186.300003,187.440002,187.201126,60108400
11/15/23,187.850006,189.5,187.779999,188.009995,187.770386,53790500
11/16/23,189.570007,190.960007,188.649994,189.710007,189.468246,54412900
11/17/23,190.25,190.380005,188.570007,189.690002,189.448257,50922700
11/20/23,189.889999,191.910004,189.880005,191.449997,191.206009,46505100
11/21/23,191.410004,191.520004,189.740005,190.639999,190.397049,38134500
11/22/23,191.490005,192.929993,190.830002,191.309998,191.066193,39617700
11/24/23,190.869995,190.899994,189.25,189.970001,189.727905,24048300
11/27/23,189.919998,190.669998,188.899994,189.789993,189.548126,40552600
11/28/23,189.779999,191.080002,189.399994,190.399994,190.157349,38415400
11/29/23,190.899994,192.089996,188.970001,189.369995,189.128662,43014200
11/30/23,189.839996,190.320007,188.190002,189.949997,189.707916,48794400
12/1/23,190.330002,191.559998,189.229996,191.240005,190.996292,45679300
12/4/23,189.979996,190.050003,187.449997,189.429993,189.188583,43389500
12/5/23,190.210007,194.399994,190.179993,193.419998,193.173508,66628400
12/6/23,194.449997,194.759995,192.110001,192.320007,192.074921,41089700
12/7/23,193.630005,195,193.589996,194.270004,194.02243,47477700
12/8/23,194.199997,195.990005,193.669998,195.710007,195.460587,53377300
12/11/23,193.110001,193.490005,191.419998,193.179993,192.933807,60943700
12/12/23,193.080002,194.720001,191.720001,194.710007,194.461868,52696900
12/13/23,195.089996,198,194.850006,197.960007,197.707718,70404200
12/14/23,198.020004,199.619995,196.160004,198.110001,197.857529,66831600
12/15/23,197.529999,198.399994,197,197.570007,197.318222,128256700
12/18/23,196.089996,196.630005,194.389999,195.889999,195.64035,55751900
12/19/23,196.160004,196.949997,195.889999,196.940002,196.689026,40714100
12/20/23,196.899994,197.679993,194.830002,194.830002,194.581711,52242800
12/21/23,196.100006,197.080002,193.5,194.679993,194.431885,46482500
12/22/23,195.179993,195.410004,192.970001,193.600006,193.353287,37122800
12/26/23,193.610001,193.889999,192.830002,193.050003,192.803986,28919300
12/27/23,192.490005,193.5,191.089996,193.149994,192.903839,48087700
12/28/23,194.139999,194.660004,193.169998,193.580002,193.333298,34049900
12/29/23,193.899994,194.399994,191.729996,192.529999,192.284637,42628800
1/2/24,187.149994,188.440002,183.889999,185.639999,185.403412,82488700
1/3/24,184.220001,185.880005,183.429993,184.25,184.015198,58414500
1/4/24,182.149994,183.089996,180.880005,181.910004,181.678177,71983600
1/5/24,181.990005,182.759995,180.169998,181.179993,180.949097,62303300
1/8/24,182.089996,185.600006,181.5,185.559998,185.323517,59144500
1/9/24,183.919998,185.149994,182.729996,185.139999,184.904053,42841800
1/10/24,184.350006,186.399994,183.919998,186.190002,185.952713,46792900
1/11/24,186.539993,187.050003,183.619995,185.589996,185.353485,49128400
1/12/24,186.059998,186.740005,185.190002,185.919998,185.68306,40444700
1/16/24,182.160004,184.259995,180.929993,183.630005,183.395981,65603000
1/17/24,181.270004,182.929993,180.300003,182.679993,182.447189,47317400
1/18/24,186.089996,189.139999,185.830002,188.630005,188.389618,78005800
1/19/24,189.330002,191.949997,188.820007,191.559998,191.315872,68741000
1/22/24,192.300003,195.330002,192.259995,193.889999,193.642899,60133900
1/23/24,195.020004,195.75,193.830002,195.179993,194.931259,42355600
1/24/24,195.419998,196.380005,194.339996,194.5,194.252121,53631300
1/25/24,195.220001,196.270004,193.110001,194.169998,193.922546,54822100
1/26/24,194.270004,194.759995,191.940002,192.419998,192.174774,44594000
1/29/24,192.009995,192.199997,189.580002,191.729996,191.485657,47145600
1/30/24,190.940002,191.800003,187.470001,188.039993,187.800354,55859400
1/31/24,187.039993,187.100006,184.350006,184.399994,184.164993,55467800
2/1/24,183.990005,186.949997,183.820007,186.860001,186.621872,64885400
2/2/24,179.860001,187.330002,179.25,185.850006,185.613159,102518000
2/5/24,188.149994,189.25,185.839996,187.679993,187.440811,69668800
2/6/24,186.860001,189.309998,186.770004,189.300003,189.058762,43490800
2/7/24,190.639999,191.050003,188.610001,189.410004,189.168625,53439000
2/8/24,189.389999,189.539993,187.350006,188.320007,188.080017,40962000
2/9/24,188.649994,189.990005,188,188.850006,188.850006,45155200
2/12/24,188.419998,188.669998,186.789993,187.149994,187.149994,41781900
2/13/24,185.770004,186.210007,183.509995,185.039993,185.039993,56529500
2/14/24,185.320007,185.529999,182.440002,184.149994,184.149994,54630500
2/15/24,183.550003,184.490005,181.350006,183.860001,183.860001,65434500
2/16/24,183.419998,184.850006,181.669998,182.309998,182.309998,49701400
